;;;;;;;;;;;;
Прайс-сток;;;;;;;;;;;;
;;;;;;;;;;;;
Артикул;;Штрихкод;;Модель;Наименование;Бренд;Категория;РРЦ;Цена;Остаток Бизнес Контроль;Остаток поставщика;Итого
110005932;;4610017473962;;LS 60 GLASS IVORY;Вытяжка Teka LS 60 GLASS IVORY;Teka;Встраиваемые вытяжки;;;0;0;0
110005828;;8434778011975;;DLV 98660 TOS STONE GREY;Вытяжка Teka DLV 98660 TOS STONE GREY;Teka;Встраиваемые вытяжки;;;0;0;0
110005933;;8421152036402;;GFH 73;Вытяжка Teka GFH 73;Teka;Встраиваемые вытяжки;;;0;0;0
110005817;;8421152036396;;GFH 55;Вытяжка Teka GFH 55;Teka;Встраиваемые вытяжки;;;0;0;0
110005093;;;;DLH 686 T BLACK-SS;Пристенная каминная вытяжка TEKA DLH 686 T BLACK-SS;Teka;Встраиваемые вытяжки;;;0;0;0
110000825;;8421152069622;;DBB 60 Black;Вытяжка Teka DBB 60 Black;Teka;Встраиваемые вытяжки;;;0;0;0
110005801;;8421152144411;;LS 60 GLASS WHITE;Вытяжка Teka LS 60 GLASS WHITE;Teka;Встраиваемые вытяжки;;;0;0;0
110005823;;8421152127957;;DOS 60 AB;Вытяжка Teka DOS 60 AB;Teka;Встраиваемые вытяжки;;;0;0;0
110000824;;8421152146248;;CNL 6815 PLUS INOX;Вытяжка Teka CNL 6815 PLUS INOX;Teka;Встраиваемые вытяжки;;;0;0;0
110000826;;8421152145791;;DG3 ISLA 980;Вытяжка Teka DG3 ISLA 980;Teka;Встраиваемые вытяжки;;;0;0;0
110005812;;8421152146040;;GFG2 STAINLESS STEEL;Вытяжка Teka GFG2 STAINLESS STEEL;Teka;Встраиваемые вытяжки;;;0;0;0
110009144;;8421152131268;;DVT 950 W;Вытяжка TEKA DVT 950 WHITE;Teka;Встраиваемые вытяжки;;;0;0;0
110000828;;8421152144367;;DPA Glass 60 White;Вытяжка Teka DPA Glass 60 White;Teka;Встраиваемые вытяжки;;;0;0;0
110000827;;8421152157428;;DLH 686 T;Вытяжка Teka DLH 686 T;Teka;Встраиваемые вытяжки;;;0;0;0
110005819;;8421152144398;;DOB 60 AB;Вытяжка Teka DOB 60 AB;Teka;Встраиваемые вытяжки;;;4;0;4
110011031;;8421152745113;;C3C;Угольный фильтр TEKA C3C;Teka;Встраиваемые вытяжки;;;0;0;0
110000830;;;;DVT 650 black;Вытяжка Teka DVT 650 black;Teka;Встраиваемые вытяжки;;;0;0;0
110000836;;8421152130643;;DVT 980 black;Вытяжка Teka DVT 980 black;Teka;Встраиваемые вытяжки;;;0;0;0
110005820;;8421152145975;;TL 6310 STAINLESS STEEL;Вытяжка Teka TL 6310 STAINLESS STEEL;Teka;Встраиваемые вытяжки;;;0;0;0
110000838;;4610017473894;;Fuego 60 Hp Beige;Вытяжка Teka Fuego 60 Hp Beige;Teka;Встраиваемые вытяжки;;;0;0;0
110000842;;8421152145685;;QUADRO DLV 985 B;Вытяжка Teka QUADRO DLV 985 B;Teka;Встраиваемые вытяжки;;;0;0;0
110000840;;8421152144435;;Mirabel 60 Hp Vanilla;Вытяжка Teka Mirabel 60 Hp Vanilla;Teka;Встраиваемые вытяжки;;;0;0;0
110005821;;8421152145982;;TL 6310 WHITE;Вытяжка Teka TL 6310 WHITE;Teka;Встраиваемые вытяжки;;;0;0;0
110010484;;8434778010565;;DVN 64030 TTC BLACK;Пристенная вытяжка TEKA DVN 64030 TTC BLACK;Teka;Встраиваемые вытяжки;;;0;0;0
110009142;;8421152130650;;DVT 980 W;Вытяжка TEKA DVT 980 W;Teka;Встраиваемые вытяжки;;;0;0;0
110005822;;8421152131336;;TL1-52 STAINLESS STEEL;Вытяжка Teka TL1-52 STAINLESS STEEL;Teka;Встраиваемые вытяжки;;;0;0;0
110009143;;8421152131251;;DVT 650 W;Вытяжка Teka DVT 650 White;Teka;Встраиваемые вытяжки;;;0;0;0
110005831;;8434778010107;;DOS 90.1 ATS;Вытяжка Teka DOS 90.1 ATS;Teka;Встраиваемые вытяжки;;;0;0;0
110011438;;8434778010800;;DVN 94030 TTC BLACK;Пристенная вытяжка TEKA DVN 94030 TTC BLACK;Teka;Встраиваемые вытяжки;;;0;0;0
110005158;;8421152144527;;DOB 60 BEIGE/OLD BRASS;Вытяжка TEKA DOB 60 BEIGE/OLD BRASS;Teka;Встраиваемые вытяжки;;;0;0;0
110010459;;;;DVT 68660 TBS BLACK;Пристенная вытяжка TEKA DVT 68660 TBS BLACK;Teka;Встраиваемые вытяжки;;;1;0;1
110009262;;8421152145494;;ML 822 BIS L;Встраиваемая микроволновая печь Teka ML 822 BIS L;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005891;;;;ML 822 BIS L;Микроволновая печь TEKA ML 822 BIS L;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005890;;8434778016123;;ML 8200 BIS NIGHT RIVER BL;Микроволновая печь TEKA ML 8200 BIS NIGHT RIVER BL;Teka;Встраиваемые микроволновые печи;;;0;0;0
110009269;;;;ML 8220 BIS L STONE GREY;Микроволновая печь TEKA ML 8220 BIS L STONE GREY;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005399;;8421152145555;;ML 820 BIS BLACK-SS;Встраиваемая микроволновая печь TEKA ML 820 BIS BLACK-SS;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005893;;8421152145500;;TEKA ML 822 BIS R;Микроволновая печь TEKA ML 822 BIS R;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005895;;8434778007688;;ML 8220 BIS L NIGHT RIVER;Микроволновая печь TEKA ML 8220 BIS L NIGHT RIVER;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005298;;;;ML 822 BIS L BLACK-SS;Встраиваемая микроволновая печь TEKA ML 822 BIS L BLACK-SS;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005887;;8421152145609;;MB 620 BI WHITE;Микроволновая печь TEKA MB 620 BI WHITE;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005897;;8421152149188;;ML 825 TFL;Микроволновая печь Teka ML 825 TFL;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005896;;8434778007695;;ML 8220 BIS STONE GREY URBAN;Микроволновая печь Teka ML 8220 BIS STONE GREY URBAN;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005894;;8434778007701;;ML 8220 BIS L LONDON BRICK;Микроволновая печь TEKA ML 8220 BIS L LONDON BRICK;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005889;;8421152154397;;ML 820 BIS WHITE-SS;Микроволновая печь TEKA ML 820 BIS WHITE-SS;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005904;;8421152140994;;MWR 22 BI ATB;Микроволновая печь Teka MWR 22 BI ATB;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005901;;8421152143841;;MWE 207 FI BLACK;Микроволновая печь Teka MWE 207 FI BLACK;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005902;;8421152127216;;MWE 207 FI;Микроволновая печь Teka MWE 207 FI;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005892;;;;ML 822 BIS L WHITE;Микроволновая печь TEKA ML 822 BIS L WHITE;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005906;;8421152141014;;MWR 22 BI VB;Микроволновая печь Teka MWR 22 BI VB;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005907;;;;MWR 22 BI VNS SILVER;Микроволновая печь Teka MWR 22 BI VNS SILVER;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005903;;8421152143858;;MWE 207 FI WHITE;Микроволновая печь Teka MWE 207 FI WHITE;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005898;;8421152145579;;MS 620 BIS;Микроволновая печь Teka MS 620 BIS SS;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005911;;8421152140987;;MWR 32 BIA VB;Микроволновая печь Teka MWR 32 BIA VB;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005908;;8434778008876;;MWR 32 BIA VNS SILVER;Микроволновая печь Teka MWR 32 BIA VNS SILVER;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005570;;;;TEKA MWR 22 BI VANILLA-OS;Встраиваемая микроволновая печь TEKA MWR 22 BI VANILLA-OS;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005900;;8421152145487;;MSC 642 STAINLESS STEEL;Микроволновая печь Teka MSC 642 STAINLESS STEEL;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005909;;8421152140963;;MWR 32 BIA AB;Микроволновая печь Teka MWR 32 BIA AB;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005905;;8434778008845;;MWR 22 BI ATS SILVER;Микроволновая печь Teka MWR 22 BI ATS SILVER;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005910;;8434778008869;;MWR 32 BIA ATS SILVER;Микроволновая печь Teka MWR 32 BIA ATS SILVER;Teka;Встраиваемые микроволновые печи;;;0;0;0
110002405;;8421152145524;;MS 622 BIS L;Микроволновая печь Teka MS 622 BIS L;Teka;Встраиваемые микроволновые печи;;;0;0;0
110005912;;8434778014136;;TGI2 120 D;Морозильная камера Teka TGI2 120 D;Teka;Встраиваемые морозильные камеры;;;0;0;0
110005147;;8421152085011;;TGI2 200 NF;Встраиваемая морозильная камера TEKA TGI2 200 NF;Teka;Встраиваемые морозильные камеры;;;0;0;0
110005917;;8434778017014;;DFI 46950;Посудомоечная машина Teka DFI 46950;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110005154;;8434778017007;;DFI 46900;Встраиваемая посудомоечная машина TEKA DFI 46900;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110005915;;8434778016994;;DFI 46700;Посудомоечная машина Teka DFI 46700;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110005733;;8434778016970;;DFI 44700;Встраиваемая посудомоечная машина TEKA DFI 44700;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110005919;;8434778017021;;DFI 76950;Полновстраиваемая посудомоечная машина Teka DFI 76950;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110002639;;8421152144589;;DW8 40 FI;Посудомоечная машина Teka DW8 40 FI;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110005739;;8434778016987;;DFI 74950;Встраиваемая посудомоечная машина TEKA DFI 74950;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110002640;;8421152144572;;DW8 55 FI;Посудомоечная машина Teka DW8 55 FI;Teka;Встраиваемые посудомоечные машины;;;0;0;0
110002988;;8421152155998;;LSI5 1480;Стиральная машина с сушкой Teka LSI5 1480;Teka;Встраиваемые стиральные машины;;;0;0;0
110002930;;8421152157886;;LI5 1080;Стиральная машина Teka LI5 1080;Teka;Встраиваемые стиральные машины;;;0;0;0
110005921;;8434778015409;;LI5 1481;Стиральная машина Teka LI5 1481;Teka;Встраиваемые стиральные машины;;;0;0;0
110002931;;8421152157909;;LI5 1480;Стиральная машина Teka LI5 1480;Teka;Встраиваемые стиральные машины;;;0;0;0
110005295;;8434778014235;;TEKA TKI4 325 DD;Встраиваемый холодильник TEKA TKI4 325 DD;Teka;Встраиваемые холодильники;;;0;0;0
110005153;;8421152156544;;CI3 320;Встраиваемый холодильник TEKA CI3 320;Teka;Встраиваемые холодильники;;;1;0;1
110005146;;8434778014112;;TKI2 300;Встраиваемый холодильник TEKA TKI2 300;Teka;Встраиваемые холодильники;;;0;0;0
110005923;;8434778014082;;TKI3 145 D;Холодильник Teka TKI3 145 D;Teka;Встраиваемые холодильники;;;4;0;4
110005729;;8434778015423;;LSI5 1481;Стирально-сушильная машина TEKA LSI5 1481;Teka;Стирально-сушильные машины;;;0;0;0
110006517;;8421152147955;;CLIVO 50 S-TQ 1B ONYX BLACK;Кухонная мойка TEKA CLIVO 50 S-TQ 1B ONYX BLACK;Teka;Кухонные мойки;;;0;0;0
110006527;;8421152028070;;STYLO 1 B POLISHED;Мойка TEKA STYLO 1 B POLISHED;Teka;Кухонные мойки;;;0;0;0
110006530;;8434778004328;;BE LINEA RS15 40.40 POLISHED;Мойка TEKA BE LINEA RS15 40.40 POLISHED;Teka;Кухонные мойки;;;0;0;0
110008717;;8421152087008;;ARK 938 CHROME;Смеситель кух. TEKA ARK 938 CHROME;Teka;Кухонные мойки;;;0;0;0
110009529;;8434778006100;;STONE 60 S-TG 1B 1D METALLIC BL;Мойка гранит. TEKA STONE 60 S-TG 1B 1D METALLIC BL;Teka;Кухонные мойки;;;0;0;0
110008716;;8434778004380;;FLEXLINEA RS15 50.40 SQ POLISHED;Мойка сталь TEKA FLEXLINEA RS15 50.40 SQ POLISHED;Teka;Кухонные мойки;;;0;0;0
110009541;;8434778001259;;FOT 999 CHROME;Смеситель кух. TEKA FOT 999 CHROME;Teka;Кухонные мойки;;;1;0;1
110009322;;8421152102220;;SP 995 SAND BEIGE;Смеситель кухонный TEKA SP 995 SAND BEIGE;Teka;Кухонные мойки;;;0;0;0
110009335;;8434778004403;;FLEXLINEA RS15 40.40 SQ POLISHED;Мойка сталь TEKA FLEXLINEA RS15 40.40 SQ POLISHED;Teka;Кухонные мойки;;;0;0;0
110011025;;8434778004304;;BE LINEA RS15 50.40 POLISHED;Мойка сталь TEKA BE LINEA RS15 50.40 POLISHED;Teka;Кухонные мойки;;;0;0;0
110008956;;8421152031391;;CLASSIC 1 1/2B POLISHED;Мойка сталь TEKA CLASSIC 1 1/2B POLISHED;Teka;Кухонные мойки;;;0;0;0
110009334;;8421152090398;;IC 915 CHROME;Смеситель кух. TEKA IC 915 CHROME;Teka;Кухонные мойки;;;0;0;0
110008059;;8421152030523;;STYLO 1B Mctxt;Мойка нерж. STYLO 1B Mctxt;Teka;Кухонные мойки;;;0;0;0
110011026;;8434778004298;;BE LINEA RS15 71.40 POLISHED;Мойка сталь TEKA BE LINEA RS15 71.40 POLISHED;Teka;Кухонные мойки;;;0;0;0
110010458;;110049359684;;CLIVO 60 B-TQ 1½B 1D ONYX BLACK;Мойка гранит. TEKA CLIVO 60 B-TQ 1 1/2 B 1D ONYX B;Teka;Кухонные мойки;;;0;0;0
110009340;;8421152138229;;sp 995 vanilia;Смеситель для мойки TEKA sp 995 vanilia;Teka;Кухонные мойки;;;0;0;0
110011872;;8421152131589;;FO 985 CHROME;TEKA Смеситель кух. FO 985 CHROME;Teka;Кухонные мойки;;;0;0;0
110009530;;8434778006117;;STONE 60 S-TG 1B 1D TOPASBEIGE;Мойка гранит. TEKA STONE 60 S-TG 1B 1D TOPASBEIGE;Teka;Кухонные мойки;;;0;0;0
110011764;;8434778016000;;UNIVERSE 50 T-XM 1B 1D MAX MCTXT;Мойка сталь TEKA UNIVERSE 50 T-XM 1B 1D MAX MCTXT;Teka;Кухонные мойки;;;0;0;0
110009341;;8434778005950;;STONE 50 B-TG 1B 1D SANDBEIGE;Мойка TEKA STONE 50 B-TG 1B 1D SANDBEIGE;Teka;Кухонные мойки;;;0;0;0
110009278;;8434778004410;;FLEXLINEA RS15 34.40 SQ POLISHED;Мойка сталь TEKA FLEXLINEA RS15 34.40 SQ POLISHED;Teka;Кухонные мойки;;;0;0;0
110005390;;8421152076873;;TR 23.1;Измельчитель пищевых отходов TEKA TR 23.1;Teka;Измельчители пищевых отходов;;;0;0;0
110007451;;8421152113905;;TR 34.1 V TYPE;Измельчитель пищевых отходов TR 34.1 V TYPE;Teka;Измельчители пищевых отходов;;;0;0;0
110009268;;;;HLB 8600 STONE GREY;Духовой шкаф TEKA HLB 8600 STONE GREY;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110009197;;8434778017427;;AIRFRY HLB 8416 NIGHT RIVER BLAC;Духовой шкаф TEKA AIRFRY HLB 8416 NIGHT RIVER BLAC;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005839;;8421152154182;;HBB 720 WHITE;Духовой шкаф Teka HBB 720 WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110007435;;;;HRB 6300 VANILLA-OB;Духовой шкаф TEKA HRB 6300 VANILLA-OB;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005836;;8421152145418;;HLC 847 SC INOX;Духовой шкаф Teka HLC 847 SC INOX;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110009201;;8421152148686;;HLC 860P E00;Духовой шкаф TEKA HLC 860P E00;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005848;;8421152156919;;HLB 840 P ST. STEEL;Духовой шкаф Teka HLB 840 P ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110007734;;8421152150313;;HO 725G SS;Духовой шкаф TEKA HO 725G SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005837;;8421152156728;;HBB 605 ST. STEEL;Духовой шкаф Teka HBB 605 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110008058;;8434778017410;;AIRFRY HSB 646;Духовой шкаф TEKA  AIRFRY HSB 646 SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005850;;8421152156766;;HLB 860 ST. STEEL;Духовой шкаф Teka HLB 860 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005840;;8434778012712;;HBB 720 WHITE;Духовой шкаф Teka HCB 6515 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005838;;8421152154175;;HBB 720 BLACK;Духовой шкаф Teka HBB 720 BLACK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110007756;;8434778008593;;HRB 6100 VANILLA-OB;Духовой шкаф TEKA HRB 6100 VANILLA-OB;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005853;;8434778008272;;HLB 8600 STONE GREY URBAN;Духовой шкаф Teka HLB 8600 STONE GREY URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005845;;8421152156735;;HLB 830 ST. STEEL;Духовой шкаф Teka HLB 830 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005849;;8421152156711;;HLB 850 WHITE;Духовой шкаф Teka HLB 850 WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005841;;8434778012729;;HCB 6525 ST. STEEL;Духовой шкаф Teka HCB 6525 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005855;;;;Teka HLC 860P;Духовой шкаф Teka HLC 860P;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005847;;8421152156759;;HLB 840 WHITE;Духовой шкаф Teka HLB 840 WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005851;;8434778008302;;HLB 8600 LONDON BRICK URBAN;Духовой шкаф Teka HLB 8600 LONDON BRICK URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005843;;8434778012736;;HCB 6535 ST,STEEL;Духовой шкаф Teka HCB 6535 ST.STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005863;;8434778008647;;HRB 6300 VNS SILVER;Духовой шкаф Teka HRB 6300 VNS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005859;;8434778008609;;HRB 6100 VNS SILVER;Духовой шкаф Teka HRB 6100 VNS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005852;;8434778008265;;HLB 8600 NIGHT RIVER BLACK URBAN;Духовой шкаф Teka HLB 8600 NIGHT RIVER BLACK URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005844;;8434778012750;;HCB 6535 WHITE;Духовой шкаф Teka HCB 6535 WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005872;;8421152156803;;HSB 630 WH WHITE;Духовой шкаф Teka HSB 630 WH WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005864;;8434778008654;;HRB 6400 ATB BRASS;Духовой шкаф Teka HRB 6400 ATB BRASS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005854;;8434778007633;;HLC 8400 NIGHT RIVER BLACK URBAN;Духовой шкаф Teka HLC 8400 NIGHT RIVER BLACK URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005856;;8434778008579;;HRB 6100 ATB BRASS;Духовой шкаф Teka HRB 6100 ATB BRASS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005883;;8421152145463;;HLC 844 C;Компактный духовой шкаф TEKA HLC 844 C BLACK-SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005866;;;;HRB 6400 VNB BRASS;Духовой шкаф Teka HRB 6400 VNB BRASS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005860;;8434778008623;;HRB 6300 ATS SILVER;Духовой шкаф Teka HRB 6300 ATS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005857;;8434778008586;;HRB 6100 ATS SILVER;Духовой шкаф Teka HRB 6100 ATS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005885;;8421152145456;;HLC 847 C INOX;Духовой шкаф Teka HLC 847 C INOX;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005869;;8421152156780;;HSB 610 WH WHITE;Духовой шкаф Teka HSB 610 WH WHITE;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005861;;8434778008616;;HRB 6300 ATB BRASS;Духовой шкаф Teka HRB 6300 ATB BRASS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005865;;8434778008661;;HRB 6400 ATS SILVER;Духовой шкаф Teka HRB 6400 ATS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110009199;;8421152154403;;HBB 735 SS;Духовой шкаф TEKA HBB 735 SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005871;;8421152156797;;HSB 630 BK BLACK;Духовой шкаф Teka HSB 630 BK BLACK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005875;;8434778000085;;HSB 740 G SS;Духовой шкаф Teka HSB 740 G SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005868;;8421152156773;;HSB 610 BK BLACK;Духовой шкаф Teka HSB 610 BK BLACK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001549;;;;HRB 6100 VANILLA-OS;Духовой шкаф Teka HRB 6100 VANILLA-OS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005880;;8421152148457;;HLC 840 ST. STEEL;Духовой шкаф Teka HLC 840 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005876;;8421152148464;;HSC 635 ST. STEEL;Духовой шкаф Teka HSC 635 ST. STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005878;;;;STEAKMASTER BK-SS;Духовой шкаф Teka STEAKMASTER BK-SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001554;;8421152154625;;HSB 615 SS inox;Духовой шкаф Teka HSB 615 SS inox;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005882;;8434778007640;;HLC 8400 STONE GREY URBAN;Духовой шкаф Teka HLC 8400 STONE GREY URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005884;;8421152154373;;HLC 844 C WH;Духовой шкаф Teka HLC 844 C WH;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005879;;8434778012576;;STEAKMASTER NIGHT RIVER BLACK;Духовой шкаф Teka STEAKMASTER NIGHT RIVER BLACK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001556;;8421152156827;;HSB 645 SS inox;Духовой шкаф Teka HSB 645 SS inox;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005072;;8434778012743;;HCB 6535 BLACK;Духовой шкаф Teka HCB 6535 BLACK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005886;;8421152145470;;HSC 644 C;Духовой шкаф Teka HSC 644 C;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005881;;8434778008456;;HLC 8400 LONDON BRICK URBAN;Духовой шкаф Teka HLC 8400 LONDON BRICK URBAN;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005736;;;;HLC 860P BLACK-SS;Духовой шкаф компакт. TEKA HLC 860P BLACK-SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005403;;;;HRB 6400 VANILLA-OB;Духовой шкаф электрический TEKA HRB 6400 VANILLA-OB;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001552;;8434778008685;;HRB 6400 VNS SILVER;Духовой шкаф Teka HRB 6400 VNS SILVER;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005296;;;;STEAKMASTER BLACK-SS;Духовой шкаф электрический TEKA STEAKMASTER BLACK-SS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001538;;;;HBB 720 BK;Духовой шкаф Teka HBB 720 BK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001539;;;;HBB 735 STAINLESS STEEL;Духовой шкаф Teka HBB 735 STAINLESS STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001548;;8421152068373;;HR 550 ANTHRACITE B;Духовой шкаф TEKA HR 550 ANTHRACITE B;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001541;;8421152156742;;HLB 840 stainless steel;Духовой шкаф Teka HLB 840 stainless steel;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001555;;8421152156810;;HSB 635 SS inox;Духовой шкаф Teka HSB 635 SS inox;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001544;;;;HLB 8600 LONBRICK;Духовой шкаф Teka HLB 8600 LONDON BRICK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001557;;8421152148976;;IOVEN SS inox;Духовой шкаф Teka IOVEN SS inox;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001545;;;;HLC 8400 LONBRICK;Духовой шкаф Teka HLC 8400 LONDON BRICK;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110009200;;8421152154526;;HLB 850 STAINLESS STEEL;Духовой шкаф TEKA HLB 850 STAINLESS STEEL;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110001546;;;;HLC 8400 STONE GREY;Духовой шкаф Teka HLC 8400 STONE GREY;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110009202;;8434778008678;;HRB 6400 VN BRASS;Духовой шкаф TEKA HRB 6400 VN BRASS;Teka;Встраиваемые электрические духовые шкафы;;;0;0;0
110005092;;8434778012774;;GZC 63310 XBN BLACK;Варочная панель TEKA GZC 63310 XBN BLACK;Teka;Варочные панели газовые;;;0;0;0
110005753;;8434778010213;;GZC 31330 XBN BLACK;Варочная панель Teka GZC 31330 XBN BLACK;Teka;Варочные панели газовые;;;0;0;0
110001217;;8421152140949;;PAC 60 4G AI AL CI;Газовая панель Teka PAC 60 4G AI AL CI;Teka;Варочные панели газовые;;;0;0;0
110005744;;8421152149621;;EX 60.1 4G AI AL CI DR;Варочная панель TEKA EX 60.1 4G AI AL CI DR;Teka;Варочные панели газовые;;;0;0;0
110008858;;8421152077979;;TEKA EM/30 2G AL;Панель газовая TEKA EM/30 2G AL;Teka;Варочные панели газовые;;;0;0;0
110005540;;8434778005790;;GZC 32300 XBN BLACK;Варочная панель Teka GZC 32300 XBN BLACK;Teka;Варочные панели газовые;;;0;0;0
110005748;;8434778018769;;EFX 60.1 4G AI AL DR CI;Газовая панель TEKA EFX 60.1 4G AI AL DR CI;Teka;Варочные панели газовые;;;0;0;0
110005749;;8421152076842;;EH 60 4G AI AL TR CI ATB;Варочная панель Teka EH 60 4G AI AL TR CI ATB;Teka;Варочные панели газовые;;;0;0;0
